id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit,Provincial_Class,Federal_Class,Regime,Vegetation_Type,Vegetation_Cover,Woody_Canopy_Cover,Moss_Cover,Phragmites,Soil_Type,Surface_Water_Present,Saturation_Depth,Living_Moss_Depth,Organic_Depth,Hydrogeomorphic_Class
156.0,2.0,4.0,7.0,4.0,3.0,0.0,4.0,3.0,3.0,5.0,7.0,5.0,6.0,5.0,2.0,0.09,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1516.0,2.0,0.0,0.0,0.4987407669171685,1.153905977982285,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,72.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,6.02,140.0,0.0,1.0,0.0,0.07700906517934691,-0.06445384183281072,0.01799073169052135,1.436,1.609,8.831,6.596,3.252,11.453,4.161,10.0,2.817,10.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,100.0,2.0
160.0,1.0,5.0,7.0,2.0,3.0,0.0,4.0,2.0,2.0,3.0,7.0,4.0,6.0,5.0,4.0,0.57,1.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,1329.0,2.0,0.0,0.0,0.40166588467027353,-0.09510313016388139,0.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,232.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,6.92,176.0,0.0,0.0,0.333333333,0.10629097287293818,0.1364994408465962,-0.11266508532661579,1.894,5.603,9.216,5.197,3.361,11.453,3.743,10.0,3.058,10.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,48.7,2.0
163.0,5.0,5.0,7.0,1.0,0.0,0.0,4.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,4.0,0.54,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1486.0,0.0,0.0,0.0,0.3786575764323048,0.17938898440056983,0.0,4.0,3.0,4.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,232.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,6.16,134.0,0.0,0.0,0.0,-0.04498151618908694,0.23468981302175104,-0.20513151876556335,1.903,1.277,9.011,3.835,2.864,4.072,3.491,6.314,3.539,3.718,3.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,28.7,2.0
167.0,1.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,7.0,5.0,6.0,5.0,1.0,0.39,0.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,1538.0,2.0,0.0,0.0,0.43548447431003534,0.04942660058603776,0.0,4.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,94.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,0.0,7.0,0.0,0.0,6.62,127.16820532813071,0.1909114771039214,0.1266752995270568,0.0,0.12263817090282594,0.231044572655718,-0.05514044334881473,5.296,10.0,5.335,7.358,4.478,0.262,1.413,1.634,1.621,10.0,3.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,12.3,7.0
169.0,3.0,5.0,7.0,1.0,0.0,0.0,4.0,4.0,3.0,5.0,7.0,6.0,6.0,5.0,4.0,0.43,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1342.0,0.0,0.0,0.0,0.26390045272881324,0.49918605802785354,0.0,4.0,3.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,63.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,7.35,380.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476,0.999,9.119,4.501,2.214,4.135,3.616,5.827,1.579,3.718,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.3,40.0,2.0
16.0,1.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,2.0,6.0,5.0,6.0,5.0,4.0,0.6,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1418.0,0.0,0.0,0.0,0.40400480972799924,0.21112245595121548,0.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,232.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.17,33.0,0.2287592222526583,-0.035835707519687565,0.0,0.14096992889679627,0.15477879616575235,-0.08842648836149475,2.056,1.428,7.497,2.952,3.241,4.229,3.334,5.97,2.944,4.615,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.7,60.3,2.0
174.0,1.0,5.0,7.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,7.0,4.0,6.0,2.0,4.0,0.0787,0.0,4.0,4.0,1.0,2.0,3.0,3.0,6.0,1670.0,2.0,0.0,0.0,0.493066833827423,1.5779067827387294,0.014395412929935902,4.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,224.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,4.0,6.0,4.0,1.0,1.0,6.0,1.0,7.0,0.042024312490811774,0.0,4.622198001622904,129.1452534803777,0.21327650895308967,0.3388889603612568,0.0,0.44440253060299756,-0.16965395938764738,-0.41337728486916864,6.285,2.004,0.991,0.0,2.437,0.801,10.0,1.608,10.0,1.923,1.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,2.0,1.0,2.0,5.7,237.3,4.0
175.0,4.0,5.0,7.0,4.0,2.0,1.0,4.0,2.0,3.0,5.0,6.0,4.0,6.0,2.0,3.0,0.1969,0.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,1697.0,2.0,0.0,0.0,0.3129146971590838,-0.3220286970257331,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,224.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.004526554532770635,0.0,5.9891074945553635,137.44373524906555,0.0,1.0,0.0,0.0,0.0,0.0,0.856,3.842,7.398,7.979,2.087,4.54,5.133,6.41,1.296,4.829,2.0,4.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,2.0,32.0,4.0
177.0,4.0,5.0,7.0,2.0,3.0,0.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,5.0,4.0,0.77,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1512.0,0.0,0.0,0.0,0.5766522783095823,1.1054711649849835,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,192.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,6.31,63.0,0.0,0.0,0.666666667,0.17721143210233697,0.1827095072759935,-0.2160723595786665,7.461,3.485,0.0,0.0,10.0,-0.096,10.0,0.347,10.0,2.521,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.7,140.60000000000002,4.0
178.0,1.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,5.0,6.0,1.0,4.0,0.58,0.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1551.0,0.0,0.0,0.0,0.6017416960986761,1.364866746385596,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,160.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,3.63,58.0,0.1683266734488554,0.18591071311507013,0.0,0.1787369823586349,0.05075474000403879,-0.150656006031112,6.744,2.84,0.946,0.0,10.0,-0.025,10.0,0.222,10.0,-0.154,4.0,6.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,4.7,160.3,4.0
17.0,2.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,3.0,7.0,5.0,6.0,5.0,4.0,0.55,0.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1407.0,0.0,0.0,0.0,0.3506510692720046,-0.2612625104072652,0.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,232.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.35,63.0,1.0,-0.04828466659053876,0.0,0.16444323383881737,0.17706349016965656,-0.10164887568347641,5.112,1.302,4.123,1.897,2.792,4.257,3.557,6.014,4.122,4.615,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,28.7,0.0
189.0,1.0,6.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,5.0,6.0,1.0,4.0,0.58,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1551.0,0.0,0.0,0.0,0.6870354862616392,2.290117927822404,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,128.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,3.53,51.0,0.16428000528170647,0.22168076843334594,0.0,0.1704477229630218,-0.13361515078730374,-0.21262450774349523,6.546,1.377,0.0,0.0,10.0,-0.155,10.0,0.146,10.0,0.128,4.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,7.7,222.0,4.0
18.0,3.0,6.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,5.0,3.0,5.0,6.0,5.0,4.0,0.01,0.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,1426.0,2.0,0.0,0.0,0.0,0.12998759364914125,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,168.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.005280130006960745,0.0,6.02,115.4345443227669,0.2472837424127536,-0.016176353728822424,0.0,0.1728134229916749,0.23713292772814507,-0.05390743986785162,4.907,-0.06,4.258,4.655,2.928,0.363,5.288,0.938,3.651,1.026,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,25.0,0.0
191.0,3.0,5.0,6.0,2.0,3.0,0.0,3.0,4.0,3.0,5.0,4.0,3.0,6.0,4.0,4.0,0.47,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1692.0,0.0,0.0,0.0,0.494879335367458,0.649593962437871,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,128.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,2.0,1.0,6.0,1.0,7.0,0.0,0.0,4.65,52.0,0.20996010196836326,0.21855762086229635,0.0,0.0852480758034786,0.28475637892302674,0.005962870942119565,8.221,1.1,0.865,0.0,6.399,-0.092,10.0,0.243,10.0,0.791,4.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,5.0,46.7,5.0
192.0,1.0,6.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,5.0,7.0,6.0,6.0,4.0,4.0,0.45,0.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1358.0,0.0,0.0,0.0,1.0,1.4504520774340433,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,128.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,4.85,64.0,0.09746979471518172,0.04029245568971862,0.0,0.10761767141562273,0.12503758432110415,-0.06376718515020557,6.744,2.184,0.0,0.0,10.0,0.149,10.0,0.45,10.0,0.564,4.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,6.7,108.6,5.0
208.0,3.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,2.0,4.0,4.0,6.0,1.0,2.0,2.0,0.001,0.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,1945.0,2.0,0.0,0.0,0.29484056877267417,0.1276790074394385,0.04868613597378846,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,3.0,80.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.01559792252034263,0.0,6.208306085779597,172.662321667246,0.30967369522957666,0.444561277915543,0.0,0.0,0.0,0.0,1.401,3.951,7.611,9.237,2.412,1.084,6.231,2.114,2.167,6.41,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,36.7,4.0
209.0,2.0,4.0,5.0,6.0,0.0,0.0,4.0,1.0,2.0,5.0,5.0,4.0,2.0,5.0,4.0,0.06,0.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,1950.0,2.0,0.0,1.0,0.0,-0.8115602629861978,0.06052063249487499,4.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,224.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,7.0,0.01501917667941527,0.0,6.301369822655339,166.11260451756013,0.291304003155867,0.42655345566654534,0.5,0.018087634256823165,0.299999605642191,-0.15395392074497122,-0.571,3.566,5.395,9.127,1.212,1.055,5.201,2.695,2.183,6.41,0.0,0.0,0.6281272600377591,1.1533914758190873,0.8014745558075181,3.0,0.0,0.023324894695250706,1.0,0.0,1.8711699879285466,0.0,0.0,3.8289994390830935
210.0,3.0,5.0,5.0,6.0,3.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,0.096,0.0,4.0,4.0,1.0,1.0,3.0,3.0,6.0,2092.0,0.0,1.0,1.0,0.0,-0.1431872901282234,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,192.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,4.694489448043503,182.64288932479622,0.34064616789720437,0.5511169564651617,0.0,0.18564430224484402,-0.08395183268314255,-0.005537058516726805,6.64,0.157,0.0,0.0,3.517,0.504,10.0,1.154,10.0,6.41,0.0,1.0,-0.14807153828065,2.317205713664458,0.957424434096429,0.0,4.0,0.018758185776835638,2.0,1.0,1.9106433058688252,11.7,55.3,4.2313133749832295
212.0,3.0,4.0,5.0,4.0,0.0,0.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,0.08,0.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,2254.0,2.0,0.0,0.0,0.0,-0.7940799254775377,0.09118360823883634,4.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,224.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.041183836576372854,0.0,6.173148712951023,199.51395388144363,0.3972402615828895,1.0,0.5,0.07920720206487109,0.03562711639230903,0.017278244221438817,0.308,0.117,6.272,9.211,0.079,0.514,5.666,2.045,1.158,10.0,0.0,1.0,0.5279084142734795,1.4939331367573563,0.905585911333524,1.0,0.0,0.03022029344815624,2.0,0.0,1.940541044935395,0.0,59.7,4.28126834061083
213.0,4.0,5.0,5.0,6.0,0.0,0.0,4.0,1.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,0.07,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2272.0,1.0,0.0,1.0,1.0,-0.783238600115951,0.08968969704028379,4.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,80.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,5.0,0.026446780179261123,0.0,6.702194805114988,211.07436596916452,0.42262838707475303,0.6568205084302057,0.333333333,0.014374917350713098,0.23935307281073598,0.024228435650412723,0.727,10.0,4.95,7.933,2.377,4.341,3.374,7.018,3.519,10.0,0.0,0.0,1.2934412500546109,0.8200636286896607,0.8051943412430149,3.0,1.0,0.04950187243362321,1.0,4.0,1.8533541792799597,0.0,0.0,5.18016209886634
214.0,3.0,4.0,6.0,2.0,0.0,0.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,2.0,0.01,0.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,2241.0,0.0,0.0,0.0,0.0,0.3243999167843006,0.07899796194861247,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,64.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,6.0,1.0,7.0,0.036671094225598305,0.0,6.13194062804926,206.20908366986689,0.41327017195474736,0.6819116815322666,0.5,0.13512929776932564,-0.13251331503905933,0.04826708842433242,-0.334,3.465,6.116,7.012,1.309,5.433,4.246,4.743,0.222,10.0,0.0,1.0,0.8885686233582185,1.4423947316441201,0.7984102741668014,3.0,1.0,0.04693474730770161,2.0,0.0,1.8922412471114527,0.0,85.3,5.238303744957925
215.0,4.0,5.0,7.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,0.19,0.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2065.0,2.0,0.0,0.0,0.0,-0.01814496196902038,0.06128990436942988,4.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,64.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,5.0,1.0,7.0,0.016902772103980737,0.0,6.220052598925118,187.55806088386976,0.35018246458806956,1.0,0.0,0.01725006530777344,0.1486987917985765,0.1159278262050285,1.172,1.655,8.038,8.047,2.665,4.559,5.306,6.475,2.376,10.0,0.0,0.0,0.7665719996729327,1.1231227040915015,0.782598454063715,2.0,1.0,0.04454800954633753,0.0,0.0,1.8334343603282823,0.0,18.0,4.980990729950449
218.0,5.0,5.0,5.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,0.03,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1893.0,2.0,0.0,1.0,0.0,0.07569700522868361,0.04227544657300897,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,64.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,5.0,1.0,7.0,0.003591806049784499,1.0,6.164237087860466,168.0589048674147,0.28821463622792043,0.39292758430477126,0.5,-0.08390717480657862,0.14713161436566685,0.24962598509149314,0.558,-0.009,6.141,7.445,2.402,4.364,4.225,7.053,2.402,6.41,2.0,4.0,1.5815858950965875,0.7107230410057782,0.581297869977826,0.0,1.0,0.042574888124916443,1.0,4.0,1.80805100099277,0.0,1.0,4.734158226709383
